datetime,dept_id,cat_id,item_id,state_id,store_id,sales
3/10/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,15
3/17/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,31
3/24/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,21
3/31/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,38
4/7/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,28
4/14/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,23
4/21/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,25.000002
4/28/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,22
5/5/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,26
5/12/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,27
5/19/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,25
5/26/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,32
6/2/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,17
6/9/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,25
6/16/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,44
6/23/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,33
6/30/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,43
7/7/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,15
7/14/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,29
7/21/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,20
7/28/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,27
8/4/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,23
8/11/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,27
8/18/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,28
8/25/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,30
9/1/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,31.000002
9/8/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,11
9/15/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,17
9/22/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,25
9/29/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,18
10/6/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,45
10/13/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,12
10/20/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,23
10/27/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,31
11/3/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,17
11/10/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,20
11/17/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,50.000004
11/24/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,35
12/1/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,18
12/8/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,47
12/15/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,63.000004
12/22/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,50
12/29/2014,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,14
1/5/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,47.000004
1/12/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,18
1/19/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,31
1/26/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,31
2/2/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,16
2/9/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,36.000004
2/16/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,15
2/23/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,14
3/2/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,27
3/9/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,20
3/16/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,24
3/23/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,37
3/30/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,29
4/6/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,20
4/13/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,36
4/20/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,33
4/27/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,19
5/4/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,21
5/11/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,40.000004
5/18/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,22
5/25/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,26
6/1/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,28
6/8/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,37
6/15/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,24
6/22/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,38
6/29/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,19
7/6/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,17
7/13/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,37
7/20/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,30
7/27/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,17
8/3/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,43
8/10/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,20
8/17/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,22
8/24/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,34
8/31/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,21
9/7/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,27
9/14/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,29
9/21/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,20
9/28/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,22
10/5/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,19
10/12/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,15
10/19/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,31
10/26/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,14
11/2/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,0
11/9/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,11.999999
11/16/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,14
11/23/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,29
11/30/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,19
12/7/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,58
12/14/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,36
12/21/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,60
12/28/2015,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,11
1/4/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,45
1/11/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,18
1/18/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,22
1/25/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,32
2/1/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,17
2/8/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,38
2/15/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,17
2/22/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,22
2/29/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,33
3/7/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,24
3/14/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,33
3/21/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,26
3/28/2016,FOODS_1,FOODS,FOODS_1_042,CA,CA_1,21
1/6/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,118
1/13/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,111
1/20/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,63
1/27/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,58
2/3/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,32
2/10/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,66
2/17/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,114
2/24/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,39
3/3/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,38
3/10/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,48
3/17/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,35
3/24/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,12.000001
3/31/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,81
4/7/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,113
4/14/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,108
4/21/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,187
4/28/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,48
5/5/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,88
5/12/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,88
5/19/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,81
5/26/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,68
6/2/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,98
6/9/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,105
6/16/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,113
6/23/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,45
6/30/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,3
7/7/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,54.000004
7/14/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,69
7/21/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,75
7/28/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,54
8/4/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,60
8/11/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,52
8/18/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,46
8/25/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,68
9/1/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,89
9/8/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,48
9/15/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,55
9/22/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,34
9/29/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,34
10/6/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,28
10/13/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,23
10/20/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,23
10/27/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,33
11/3/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,61
11/10/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,23
11/17/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,28
11/24/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,43
12/1/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,44
12/8/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,59
12/15/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,41
12/22/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,71
12/29/2014,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,62
1/5/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,66
1/12/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,66
1/19/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,65
1/26/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,78
2/2/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,78
2/9/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,87
2/16/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,85
2/23/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,22.000002
3/2/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,52
3/9/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,46
3/16/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,33
3/23/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,45
3/30/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,41
4/6/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,80
4/13/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,55
4/20/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,32
4/27/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,49.000004
5/4/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,79
5/11/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,64
5/18/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,67
5/25/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,109.00001
6/1/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,94.00001
6/8/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,111
6/15/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,96
6/22/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,87
6/29/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,74
7/6/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,88
7/13/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,100
7/20/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,80.00001
7/27/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,65
8/3/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,73.00001
8/10/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,54
8/17/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,43
8/24/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,58
8/31/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,47
9/7/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,34
9/14/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,48
9/21/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,38
9/28/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,39
10/5/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,50
10/12/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,40
10/19/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,28
10/26/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,37
11/2/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,37
11/9/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,24
11/16/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,19
11/23/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,23
11/30/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,39
12/7/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,10
12/14/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,0
12/21/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,27
12/28/2015,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,92
1/4/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,49.000004
1/11/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,59
1/18/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,41
1/25/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,22
2/1/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,64
2/8/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,21
2/15/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,0
2/22/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,0
2/29/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,0
3/7/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,0
3/14/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,0
3/21/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,0
3/28/2016,FOODS_1,FOODS,FOODS_1_043,CA,CA_1,0
1/6/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,22
1/13/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,14
1/20/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,21
1/27/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,28
2/3/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,30.000002
2/10/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,51
2/17/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,42
2/24/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,13
3/3/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,2
3/10/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
3/17/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
3/24/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
3/31/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
4/7/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
4/14/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
4/21/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
4/28/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
5/5/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
5/12/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
5/19/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
5/26/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
6/2/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
6/9/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
6/16/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
6/23/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,8
6/30/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,27
7/7/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,20
7/14/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,29
7/21/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,18
7/28/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,17
8/4/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,19
8/11/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,25
8/18/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,22
8/25/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,30
9/1/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,2
9/8/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
9/15/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
9/22/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
9/29/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
10/6/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
10/13/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
10/20/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
10/27/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
11/3/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
11/10/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
11/17/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
11/24/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
12/1/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
12/8/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
12/15/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
12/22/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,15
12/29/2014,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,8
1/5/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,7
1/12/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,6
1/19/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,14
1/26/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,15
2/2/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,15
2/9/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,15
2/16/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,10
2/23/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,3
3/2/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,5
3/9/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,5
3/16/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,6
3/23/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,12
3/30/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,18
4/6/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,14
4/13/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,5
4/20/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,9
4/27/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,12
5/4/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,15
5/11/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,15
5/18/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,17
5/25/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,14
6/1/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,5
6/8/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,21
6/15/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,14
6/22/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,10
6/29/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,7
7/6/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,18
7/13/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,4
7/20/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,8
7/27/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,9
8/3/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,5
8/10/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,9
8/17/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,8
8/24/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,11
8/31/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,4
9/7/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
9/14/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
9/21/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
9/28/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
10/5/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
10/12/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
10/19/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
10/26/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
11/2/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
11/9/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
11/16/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
11/23/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
11/30/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
12/7/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
12/14/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
12/21/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,16
12/28/2015,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,8
1/4/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,4
1/11/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,8
1/18/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,13
1/25/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,8
2/1/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,8
2/8/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,5
2/15/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
2/22/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
2/29/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
3/7/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
3/14/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
3/21/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
3/28/2016,FOODS_1,FOODS,FOODS_1_044,CA,CA_1,0
1/6/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,0
1/13/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,0
1/20/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,0
1/27/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,0
2/3/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,0
2/10/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,20
2/17/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,39
2/24/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,26
3/3/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,23
3/10/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,19
3/17/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,29
3/24/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,22
3/31/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,25
4/7/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,33
4/14/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,22.000002
4/21/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,56
4/28/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,29
5/5/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,30
5/12/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,1
5/19/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,0
5/26/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,0
6/2/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,0
6/9/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,0
6/16/2014,FOODS_1,FOODS,FOODS_1_045,CA,CA_1,0
