datetime,state,store_id,category,sku,sales
2006-05-01,TX,TX_0,FOOD,FOOD_0,389091
2006-06-01,TX,TX_0,FOOD,FOOD_0,339509
2006-07-01,TX,TX_0,FOOD,FOOD_0,328105
2006-08-01,TX,TX_0,FOOD,FOOD_0,376904
2006-09-01,TX,TX_0,FOOD,FOOD_0,342253
2006-10-01,TX,TX_0,FOOD,FOOD_0,343899
2006-11-01,TX,TX_0,FOOD,FOOD_0,338420
2006-12-01,TX,TX_0,FOOD,FOOD_0,429130
2007-01-01,TX,TX_0,FOOD,FOOD_0,334721
2007-02-01,TX,TX_0,FOOD,FOOD_0,312965
2007-03-01,TX,TX_0,FOOD,FOOD_0,377211
2007-04-01,TX,TX_0,FOOD,FOOD_0,385520
2007-05-01,TX,TX_0,FOOD,FOOD_0,406642
2007-06-01,TX,TX_0,FOOD,FOOD_0,399530
2007-07-01,TX,TX_0,FOOD,FOOD_0,317190
2007-08-01,TX,TX_0,FOOD,FOOD_0,391892
2007-09-01,TX,TX_0,FOOD,FOOD_0,322533
2007-10-01,TX,TX_0,FOOD,FOOD_0,381149
2007-11-01,TX,TX_0,FOOD,FOOD_0,363154
2007-12-01,TX,TX_0,FOOD,FOOD_0,436187
2008-01-01,TX,TX_0,FOOD,FOOD_0,327324
2008-02-01,TX,TX_0,FOOD,FOOD_0,347553
2008-03-01,TX,TX_0,FOOD,FOOD_0,381162
2008-04-01,TX,TX_0,FOOD,FOOD_0,359661
2008-05-01,TX,TX_0,FOOD,FOOD_0,398571
2008-06-01,TX,TX_0,FOOD,FOOD_0,384917
2008-07-01,TX,TX_0,FOOD,FOOD_0,346511
2008-08-01,TX,TX_0,FOOD,FOOD_0,388012
2008-09-01,TX,TX_0,FOOD,FOOD_0,338065
2008-10-01,TX,TX_0,FOOD,FOOD_0,336966
2008-11-01,TX,TX_0,FOOD,FOOD_0,342069
2008-12-01,TX,TX_0,FOOD,FOOD_0,376624
2009-01-01,TX,TX_0,FOOD,FOOD_0,325617
2009-02-01,TX,TX_0,FOOD,FOOD_0,275156
2009-03-01,TX,TX_0,FOOD,FOOD_0,345068
2009-04-01,TX,TX_0,FOOD,FOOD_0,334220
2009-05-01,TX,TX_0,FOOD,FOOD_0,331733
2009-06-01,TX,TX_0,FOOD,FOOD_0,348633
2009-07-01,TX,TX_0,FOOD,FOOD_0,346732
2009-08-01,TX,TX_0,FOOD,FOOD_0,379889
2009-09-01,TX,TX_0,FOOD,FOOD_0,315215
2009-10-01,TX,TX_0,FOOD,FOOD_0,322928
2009-11-01,TX,TX_0,FOOD,FOOD_0,368725
2009-12-01,TX,TX_0,FOOD,FOOD_0,440991
2010-01-01,TX,TX_0,FOOD,FOOD_0,302193
2010-02-01,TX,TX_0,FOOD,FOOD_0,319870
2010-03-01,TX,TX_0,FOOD,FOOD_0,363204
2010-04-01,TX,TX_0,FOOD,FOOD_0,346170
2010-05-01,TX,TX_0,FOOD,FOOD_0,363002
2010-06-01,TX,TX_0,FOOD,FOOD_0,360204
2010-07-01,TX,TX_0,FOOD,FOOD_0,372919
2010-08-01,TX,TX_0,FOOD,FOOD_0,342389
2010-09-01,TX,TX_0,FOOD,FOOD_0,340669
2010-10-01,TX,TX_0,FOOD,FOOD_0,343621
2010-11-01,TX,TX_0,FOOD,FOOD_0,347946
2010-12-01,TX,TX_0,FOOD,FOOD_0,406253
2011-01-01,TX,TX_0,FOOD,FOOD_0,331405
2011-02-01,TX,TX_0,FOOD,FOOD_0,290510
2011-03-01,TX,TX_0,FOOD,FOOD_0,363587
2011-04-01,TX,TX_0,FOOD,FOOD_0,385949
2011-05-01,TX,TX_0,FOOD,FOOD_0,397235
2011-06-01,TX,TX_0,FOOD,FOOD_0,388147
2011-07-01,TX,TX_0,FOOD,FOOD_0,392706
2011-08-01,TX,TX_0,FOOD,FOOD_0,417360
2011-09-01,TX,TX_0,FOOD,FOOD_0,404534
2011-10-01,TX,TX_0,FOOD,FOOD_0,382158
2011-11-01,TX,TX_0,FOOD,FOOD_0,372919
2011-12-01,TX,TX_0,FOOD,FOOD_0,475459
2012-01-01,TX,TX_0,FOOD,FOOD_0,324967
2012-02-01,TX,TX_0,FOOD,FOOD_0,368966
2012-03-01,TX,TX_0,FOOD,FOOD_0,402487
2012-04-01,TX,TX_0,FOOD,FOOD_0,395432
2012-05-01,TX,TX_0,FOOD,FOOD_0,420524
2012-06-01,TX,TX_0,FOOD,FOOD_0,404176
2012-07-01,TX,TX_0,FOOD,FOOD_0,400824
2012-08-01,TX,TX_0,FOOD,FOOD_0,430896
2012-09-01,TX,TX_0,FOOD,FOOD_0,396484
2012-10-01,TX,TX_0,FOOD,FOOD_0,426167
2012-11-01,TX,TX_0,FOOD,FOOD_0,380706
2012-12-01,TX,TX_0,FOOD,FOOD_0,461594
2013-01-01,TX,TX_0,FOOD,FOOD_0,392707
2013-02-01,TX,TX_0,FOOD,FOOD_0,387388
2013-03-01,TX,TX_0,FOOD,FOOD_0,408276
2013-04-01,TX,TX_0,FOOD,FOOD_0,409942
2013-05-01,TX,TX_0,FOOD,FOOD_0,421154
2013-06-01,TX,TX_0,FOOD,FOOD_0,408711
2013-07-01,TX,TX_0,FOOD,FOOD_0,450390
2013-08-01,TX,TX_0,FOOD,FOOD_0,438526
2013-09-01,TX,TX_0,FOOD,FOOD_0,406957
2013-10-01,TX,TX_0,FOOD,FOOD_0,389545
2013-11-01,TX,TX_0,FOOD,FOOD_0,400032
2013-12-01,TX,TX_0,FOOD,FOOD_0,474325
2014-01-01,TX,TX_0,FOOD,FOOD_0,398453
2014-02-01,TX,TX_0,FOOD,FOOD_0,395887
2014-03-01,TX,TX_0,FOOD,FOOD_0,438758
2014-04-01,TX,TX_0,FOOD,FOOD_0,434964
2014-05-01,TX,TX_0,FOOD,FOOD_0,442033
2014-06-01,TX,TX_0,FOOD,FOOD_0,410131
2014-07-01,TX,TX_0,FOOD,FOOD_0,414677
2014-08-01,TX,TX_0,FOOD,FOOD_0,433218
2014-09-01,TX,TX_0,FOOD,FOOD_0,417831
2014-10-01,TX,TX_0,FOOD,FOOD_0,421097
2014-11-01,TX,TX_0,FOOD,FOOD_0,425831
2014-12-01,TX,TX_0,FOOD,FOOD_0,483833
2015-01-01,TX,TX_0,FOOD,FOOD_0,392932
2015-02-01,TX,TX_0,FOOD,FOOD_0,385185
2015-03-01,TX,TX_0,FOOD,FOOD_0,437992
2015-04-01,TX,TX_0,FOOD,FOOD_0,421721
2015-05-01,TX,TX_0,FOOD,FOOD_0,455929
2015-06-01,TX,TX_0,FOOD,FOOD_0,441363
2015-07-01,TX,TX_0,FOOD,FOOD_0,456803
2015-08-01,TX,TX_0,FOOD,FOOD_0,443527
2015-09-01,TX,TX_0,FOOD,FOOD_0,401369
2015-10-01,TX,TX_0,FOOD,FOOD_0,429239
2015-11-01,TX,TX_0,FOOD,FOOD_0,455889
2015-12-01,TX,TX_0,FOOD,FOOD_0,522897
2016-01-01,TX,TX_0,FOOD,FOOD_0,396975
2016-02-01,TX,TX_0,FOOD,FOOD_0,393396
2016-03-01,TX,TX_0,FOOD,FOOD_0,504121
2016-04-01,TX,TX_0,FOOD,FOOD_0,443815
2016-05-01,TX,TX_0,FOOD,FOOD_0,457867
1992-01-01,CA,CA_0,FOOD,FOOD_0,180528
1992-02-01,CA,CA_0,FOOD,FOOD_0,160507
1992-03-01,CA,CA_0,FOOD,FOOD_0,181279
1992-04-01,CA,CA_0,FOOD,FOOD_0,143548
1992-05-01,CA,CA_0,FOOD,FOOD_0,188227
1992-06-01,CA,CA_0,FOOD,FOOD_0,160761
1992-07-01,CA,CA_0,FOOD,FOOD_0,148041
1992-08-01,CA,CA_0,FOOD,FOOD_0,188745
1992-09-01,CA,CA_0,FOOD,FOOD_0,183311
1992-10-01,CA,CA_0,FOOD,FOOD_0,194387
1992-11-01,CA,CA_0,FOOD,FOOD_0,155041
1992-12-01,CA,CA_0,FOOD,FOOD_0,180601
1993-01-01,CA,CA_0,FOOD,FOOD_0,160488
1993-02-01,CA,CA_0,FOOD,FOOD_0,129810
1993-03-01,CA,CA_0,FOOD,FOOD_0,181293
1993-04-01,CA,CA_0,FOOD,FOOD_0,188039
1993-05-01,CA,CA_0,FOOD,FOOD_0,173057
1993-06-01,CA,CA_0,FOOD,FOOD_0,161026
1993-07-01,CA,CA_0,FOOD,FOOD_0,169426
1993-08-01,CA,CA_0,FOOD,FOOD_0,220148
1993-09-01,CA,CA_0,FOOD,FOOD_0,218138
1993-10-01,CA,CA_0,FOOD,FOOD_0,170688
1993-11-01,CA,CA_0,FOOD,FOOD_0,215993
1993-12-01,CA,CA_0,FOOD,FOOD_0,240390
1994-01-01,CA,CA_0,FOOD,FOOD_0,163432
1994-02-01,CA,CA_0,FOOD,FOOD_0,179297
1994-03-01,CA,CA_0,FOOD,FOOD_0,204071
1994-04-01,CA,CA_0,FOOD,FOOD_0,148899
1994-05-01,CA,CA_0,FOOD,FOOD_0,170620
1994-06-01,CA,CA_0,FOOD,FOOD_0,229058
1994-07-01,CA,CA_0,FOOD,FOOD_0,204961
1994-08-01,CA,CA_0,FOOD,FOOD_0,217197
1994-09-01,CA,CA_0,FOOD,FOOD_0,186368
1994-10-01,CA,CA_0,FOOD,FOOD_0,189739
1994-11-01,CA,CA_0,FOOD,FOOD_0,195413
1994-12-01,CA,CA_0,FOOD,FOOD_0,251233
1995-01-01,CA,CA_0,FOOD,FOOD_0,182184
1995-02-01,CA,CA_0,FOOD,FOOD_0,187056
1995-03-01,CA,CA_0,FOOD,FOOD_0,195618
1995-04-01,CA,CA_0,FOOD,FOOD_0,205316
1995-05-01,CA,CA_0,FOOD,FOOD_0,223320
1995-06-01,CA,CA_0,FOOD,FOOD_0,222432
1995-07-01,CA,CA_0,FOOD,FOOD_0,226003
1995-08-01,CA,CA_0,FOOD,FOOD_0,233123
1995-09-01,CA,CA_0,FOOD,FOOD_0,216998
1995-10-01,CA,CA_0,FOOD,FOOD_0,189285
1995-11-01,CA,CA_0,FOOD,FOOD_0,239992
1995-12-01,CA,CA_0,FOOD,FOOD_0,245417
1996-01-01,CA,CA_0,FOOD,FOOD_0,166222
1996-02-01,CA,CA_0,FOOD,FOOD_0,213892
1996-03-01,CA,CA_0,FOOD,FOOD_0,234131
1996-04-01,CA,CA_0,FOOD,FOOD_0,207904
1996-05-01,CA,CA_0,FOOD,FOOD_0,216415
1996-06-01,CA,CA_0,FOOD,FOOD_0,212551
1996-07-01,CA,CA_0,FOOD,FOOD_0,224582
1996-08-01,CA,CA_0,FOOD,FOOD_0,235854
1996-09-01,CA,CA_0,FOOD,FOOD_0,227962
1996-10-01,CA,CA_0,FOOD,FOOD_0,213720
1996-11-01,CA,CA_0,FOOD,FOOD_0,204224
1996-12-01,CA,CA_0,FOOD,FOOD_0,242160
1997-01-01,CA,CA_0,FOOD,FOOD_0,177214
1997-02-01,CA,CA_0,FOOD,FOOD_0,199022
1997-03-01,CA,CA_0,FOOD,FOOD_0,217164
1997-04-01,CA,CA_0,FOOD,FOOD_0,218685
1997-05-01,CA,CA_0,FOOD,FOOD_0,266078
1997-06-01,CA,CA_0,FOOD,FOOD_0,214387
1997-07-01,CA,CA_0,FOOD,FOOD_0,227885
1997-08-01,CA,CA_0,FOOD,FOOD_0,238649
1997-09-01,CA,CA_0,FOOD,FOOD_0,214351
1997-10-01,CA,CA_0,FOOD,FOOD_0,212322
1997-11-01,CA,CA_0,FOOD,FOOD_0,267861
1997-12-01,CA,CA_0,FOOD,FOOD_0,292738
1998-01-01,CA,CA_0,FOOD,FOOD_0,234674
1998-02-01,CA,CA_0,FOOD,FOOD_0,190049
1998-03-01,CA,CA_0,FOOD,FOOD_0,228524
1998-04-01,CA,CA_0,FOOD,FOOD_0,259533
1998-05-01,CA,CA_0,FOOD,FOOD_0,264064
1998-06-01,CA,CA_0,FOOD,FOOD_0,229582
1998-07-01,CA,CA_0,FOOD,FOOD_0,209853
1998-08-01,CA,CA_0,FOOD,FOOD_0,262768
1998-09-01,CA,CA_0,FOOD,FOOD_0,228307
1998-10-01,CA,CA_0,FOOD,FOOD_0,261033
1998-11-01,CA,CA_0,FOOD,FOOD_0,224238
1998-12-01,CA,CA_0,FOOD,FOOD_0,276832
1999-01-01,CA,CA_0,FOOD,FOOD_0,235732
1999-02-01,CA,CA_0,FOOD,FOOD_0,227917
1999-03-01,CA,CA_0,FOOD,FOOD_0,288067
1999-04-01,CA,CA_0,FOOD,FOOD_0,233660
1999-05-01,CA,CA_0,FOOD,FOOD_0,270626
1999-06-01,CA,CA_0,FOOD,FOOD_0,263751
1999-07-01,CA,CA_0,FOOD,FOOD_0,292068
1999-08-01,CA,CA_0,FOOD,FOOD_0,231710
1999-09-01,CA,CA_0,FOOD,FOOD_0,254533
1999-10-01,CA,CA_0,FOOD,FOOD_0,269535
1999-11-01,CA,CA_0,FOOD,FOOD_0,234952
1999-12-01,CA,CA_0,FOOD,FOOD_0,304425
2000-01-01,CA,CA_0,FOOD,FOOD_0,261630
2000-02-01,CA,CA_0,FOOD,FOOD_0,233186
2000-03-01,CA,CA_0,FOOD,FOOD_0,258350
2000-04-01,CA,CA_0,FOOD,FOOD_0,256614
2000-05-01,CA,CA_0,FOOD,FOOD_0,273437
2000-06-01,CA,CA_0,FOOD,FOOD_0,259830
2000-07-01,CA,CA_0,FOOD,FOOD_0,282961
2000-08-01,CA,CA_0,FOOD,FOOD_0,252500
2000-09-01,CA,CA_0,FOOD,FOOD_0,258497
2000-10-01,CA,CA_0,FOOD,FOOD_0,276026
2000-11-01,CA,CA_0,FOOD,FOOD_0,282512
2000-12-01,CA,CA_0,FOOD,FOOD_0,288057
2001-01-01,CA,CA_0,FOOD,FOOD_0,256949
2001-02-01,CA,CA_0,FOOD,FOOD_0,247395
2001-03-01,CA,CA_0,FOOD,FOOD_0,269575
2001-04-01,CA,CA_0,FOOD,FOOD_0,268122
2001-05-01,CA,CA_0,FOOD,FOOD_0,287103
2001-06-01,CA,CA_0,FOOD,FOOD_0,308063
2001-07-01,CA,CA_0,FOOD,FOOD_0,267981
2001-08-01,CA,CA_0,FOOD,FOOD_0,320427
2001-09-01,CA,CA_0,FOOD,FOOD_0,261527
2001-10-01,CA,CA_0,FOOD,FOOD_0,298538
2001-11-01,CA,CA_0,FOOD,FOOD_0,299005
2001-12-01,CA,CA_0,FOOD,FOOD_0,334869
2002-01-01,CA,CA_0,FOOD,FOOD_0,276269
2002-02-01,CA,CA_0,FOOD,FOOD_0,239802
2002-03-01,CA,CA_0,FOOD,FOOD_0,288304
2002-04-01,CA,CA_0,FOOD,FOOD_0,299988
2002-05-01,CA,CA_0,FOOD,FOOD_0,306970
2002-06-01,CA,CA_0,FOOD,FOOD_0,312268
2002-07-01,CA,CA_0,FOOD,FOOD_0,286820
2002-08-01,CA,CA_0,FOOD,FOOD_0,343425
2002-09-01,CA,CA_0,FOOD,FOOD_0,275725
2002-10-01,CA,CA_0,FOOD,FOOD_0,296572
2002-11-01,CA,CA_0,FOOD,FOOD_0,274524
2002-12-01,CA,CA_0,FOOD,FOOD_0,322373
2003-01-01,CA,CA_0,FOOD,FOOD_0,295846
2003-02-01,CA,CA_0,FOOD,FOOD_0,257736
2003-03-01,CA,CA_0,FOOD,FOOD_0,285759
2003-04-01,CA,CA_0,FOOD,FOOD_0,284439
2003-05-01,CA,CA_0,FOOD,FOOD_0,312918
2003-06-01,CA,CA_0,FOOD,FOOD_0,302976
2003-07-01,CA,CA_0,FOOD,FOOD_0,297707
2003-08-01,CA,CA_0,FOOD,FOOD_0,330031
2003-09-01,CA,CA_0,FOOD,FOOD_0,285378
2003-10-01,CA,CA_0,FOOD,FOOD_0,289634
2003-11-01,CA,CA_0,FOOD,FOOD_0,293826
2003-12-01,CA,CA_0,FOOD,FOOD_0,374772
2004-01-01,CA,CA_0,FOOD,FOOD_0,294119
2004-02-01,CA,CA_0,FOOD,FOOD_0,300706
2004-03-01,CA,CA_0,FOOD,FOOD_0,327618
2004-04-01,CA,CA_0,FOOD,FOOD_0,307708
2004-05-01,CA,CA_0,FOOD,FOOD_0,301668
2004-06-01,CA,CA_0,FOOD,FOOD_0,314941
2004-07-01,CA,CA_0,FOOD,FOOD_0,334704
2004-08-01,CA,CA_0,FOOD,FOOD_0,335794
2004-09-01,CA,CA_0,FOOD,FOOD_0,323795
2004-10-01,CA,CA_0,FOOD,FOOD_0,302602
2004-11-01,CA,CA_0,FOOD,FOOD_0,324526
2004-12-01,CA,CA_0,FOOD,FOOD_0,406460
2005-01-01,CA,CA_0,FOOD,FOOD_0,311722
2005-02-01,CA,CA_0,FOOD,FOOD_0,316163
2005-03-01,CA,CA_0,FOOD,FOOD_0,338236
2005-04-01,CA,CA_0,FOOD,FOOD_0,333834
2005-05-01,CA,CA_0,FOOD,FOOD_0,347112
2005-06-01,CA,CA_0,FOOD,FOOD_0,343934
2005-07-01,CA,CA_0,FOOD,FOOD_0,357715
2005-08-01,CA,CA_0,FOOD,FOOD_0,336000
2005-09-01,CA,CA_0,FOOD,FOOD_0,332782
2005-10-01,CA,CA_0,FOOD,FOOD_0,353833
2005-11-01,CA,CA_0,FOOD,FOOD_0,331668
2005-12-01,CA,CA_0,FOOD,FOOD_0,416332
2006-01-01,CA,CA_0,FOOD,FOOD_0,302545
2006-02-01,CA,CA_0,FOOD,FOOD_0,325315
2006-03-01,CA,CA_0,FOOD,FOOD_0,357076
2006-04-01,CA,CA_0,FOOD,FOOD_0,357207
2006-05-01,CA,CA_0,FOOD,FOOD_0,362365
2006-06-01,CA,CA_0,FOOD,FOOD_0,374090
2006-07-01,CA,CA_0,FOOD,FOOD_0,341171
2006-08-01,CA,CA_0,FOOD,FOOD_0,383611
2006-09-01,CA,CA_0,FOOD,FOOD_0,334426
2006-10-01,CA,CA_0,FOOD,FOOD_0,345696
2006-11-01,CA,CA_0,FOOD,FOOD_0,388666
2006-12-01,CA,CA_0,FOOD,FOOD_0,393829
2007-01-01,CA,CA_0,FOOD,FOOD_0,355306
2007-02-01,CA,CA_0,FOOD,FOOD_0,324667
2007-03-01,CA,CA_0,FOOD,FOOD_0,386274
2007-04-01,CA,CA_0,FOOD,FOOD_0,389135
2007-05-01,CA,CA_0,FOOD,FOOD_0,397010
2007-06-01,CA,CA_0,FOOD,FOOD_0,400925
2007-07-01,CA,CA_0,FOOD,FOOD_0,379335
2007-08-01,CA,CA_0,FOOD,FOOD_0,379815
2007-09-01,CA,CA_0,FOOD,FOOD_0,352572
2007-10-01,CA,CA_0,FOOD,FOOD_0,371439
2007-11-01,CA,CA_0,FOOD,FOOD_0,385360
2007-12-01,CA,CA_0,FOOD,FOOD_0,437867
2008-01-01,CA,CA_0,FOOD,FOOD_0,348827
2008-02-01,CA,CA_0,FOOD,FOOD_0,328213
2008-03-01,CA,CA_0,FOOD,FOOD_0,397205
2008-04-01,CA,CA_0,FOOD,FOOD_0,365372
2008-05-01,CA,CA_0,FOOD,FOOD_0,373169
2008-06-01,CA,CA_0,FOOD,FOOD_0,378900
2008-07-01,CA,CA_0,FOOD,FOOD_0,388786
2008-08-01,CA,CA_0,FOOD,FOOD_0,399751
2008-09-01,CA,CA_0,FOOD,FOOD_0,356749
2008-10-01,CA,CA_0,FOOD,FOOD_0,348469
2008-11-01,CA,CA_0,FOOD,FOOD_0,332375
2008-12-01,CA,CA_0,FOOD,FOOD_0,398049
2009-01-01,CA,CA_0,FOOD,FOOD_0,307229
2009-02-01,CA,CA_0,FOOD,FOOD_0,316135
2009-03-01,CA,CA_0,FOOD,FOOD_0,310356
2009-04-01,CA,CA_0,FOOD,FOOD_0,336444
2009-05-01,CA,CA_0,FOOD,FOOD_0,329218
2009-06-01,CA,CA_0,FOOD,FOOD_0,314419
2009-07-01,CA,CA_0,FOOD,FOOD_0,346586
2009-08-01,CA,CA_0,FOOD,FOOD_0,359366
2009-09-01,CA,CA_0,FOOD,FOOD_0,306539
2009-10-01,CA,CA_0,FOOD,FOOD_0,333811
2009-11-01,CA,CA_0,FOOD,FOOD_0,352541
2009-12-01,CA,CA_0,FOOD,FOOD_0,397401
2010-01-01,CA,CA_0,FOOD,FOOD_0,348599
2010-02-01,CA,CA_0,FOOD,FOOD_0,317437
2010-03-01,CA,CA_0,FOOD,FOOD_0,377280
2010-04-01,CA,CA_0,FOOD,FOOD_0,377181
2010-05-01,CA,CA_0,FOOD,FOOD_0,370064
2010-06-01,CA,CA_0,FOOD,FOOD_0,337927
2010-07-01,CA,CA_0,FOOD,FOOD_0,353745
2010-08-01,CA,CA_0,FOOD,FOOD_0,362952
2010-09-01,CA,CA_0,FOOD,FOOD_0,351579
2010-10-01,CA,CA_0,FOOD,FOOD_0,343115
2010-11-01,CA,CA_0,FOOD,FOOD_0,387653
2010-12-01,CA,CA_0,FOOD,FOOD_0,413256
2011-01-01,CA,CA_0,FOOD,FOOD_0,318630
2011-02-01,CA,CA_0,FOOD,FOOD_0,357500
2011-03-01,CA,CA_0,FOOD,FOOD_0,422820
2011-04-01,CA,CA_0,FOOD,FOOD_0,390216
2011-05-01,CA,CA_0,FOOD,FOOD_0,400539
2011-06-01,CA,CA_0,FOOD,FOOD_0,364891
2011-07-01,CA,CA_0,FOOD,FOOD_0,375595
2011-08-01,CA,CA_0,FOOD,FOOD_0,405565
2011-09-01,CA,CA_0,FOOD,FOOD_0,377884
2011-10-01,CA,CA_0,FOOD,FOOD_0,389967
2011-11-01,CA,CA_0,FOOD,FOOD_0,389973
2011-12-01,CA,CA_0,FOOD,FOOD_0,443129
2012-01-01,CA,CA_0,FOOD,FOOD_0,376338
2012-02-01,CA,CA_0,FOOD,FOOD_0,367779
2012-03-01,CA,CA_0,FOOD,FOOD_0,403610
2012-04-01,CA,CA_0,FOOD,FOOD_0,388149
2012-05-01,CA,CA_0,FOOD,FOOD_0,433929
2012-06-01,CA,CA_0,FOOD,FOOD_0,367717
2012-07-01,CA,CA_0,FOOD,FOOD_0,384016
2012-08-01,CA,CA_0,FOOD,FOOD_0,366361
2012-09-01,CA,CA_0,FOOD,FOOD_0,386655
2012-10-01,CA,CA_0,FOOD,FOOD_0,394388
2012-11-01,CA,CA_0,FOOD,FOOD_0,411068
2012-12-01,CA,CA_0,FOOD,FOOD_0,458974
2013-01-01,CA,CA_0,FOOD,FOOD_0,385892
2013-02-01,CA,CA_0,FOOD,FOOD_0,357817
2013-03-01,CA,CA_0,FOOD,FOOD_0,428861
2013-04-01,CA,CA_0,FOOD,FOOD_0,435207
2013-05-01,CA,CA_0,FOOD,FOOD_0,423308
2013-06-01,CA,CA_0,FOOD,FOOD_0,406411
2013-07-01,CA,CA_0,FOOD,FOOD_0,414798
2013-08-01,CA,CA_0,FOOD,FOOD_0,440349
2013-09-01,CA,CA_0,FOOD,FOOD_0,388459
2013-10-01,CA,CA_0,FOOD,FOOD_0,436529
2013-11-01,CA,CA_0,FOOD,FOOD_0,418518
2013-12-01,CA,CA_0,FOOD,FOOD_0,494114
2014-01-01,CA,CA_0,FOOD,FOOD_0,396434
2014-02-01,CA,CA_0,FOOD,FOOD_0,367047
2014-03-01,CA,CA_0,FOOD,FOOD_0,427555
2014-04-01,CA,CA_0,FOOD,FOOD_0,434846
2014-05-01,CA,CA_0,FOOD,FOOD_0,467162
2014-06-01,CA,CA_0,FOOD,FOOD_0,431163
2014-07-01,CA,CA_0,FOOD,FOOD_0,416638
2014-08-01,CA,CA_0,FOOD,FOOD_0,442559
2014-09-01,CA,CA_0,FOOD,FOOD_0,422206
2014-10-01,CA,CA_0,FOOD,FOOD_0,423512
2014-11-01,CA,CA_0,FOOD,FOOD_0,439660
2014-12-01,CA,CA_0,FOOD,FOOD_0,514207
2015-01-01,CA,CA_0,FOOD,FOOD_0,419568
2015-02-01,CA,CA_0,FOOD,FOOD_0,398559
2015-03-01,CA,CA_0,FOOD,FOOD_0,418621
2015-04-01,CA,CA_0,FOOD,FOOD_0,432314
2015-05-01,CA,CA_0,FOOD,FOOD_0,487470
2015-06-01,CA,CA_0,FOOD,FOOD_0,440207
2015-07-01,CA,CA_0,FOOD,FOOD_0,470197
2015-08-01,CA,CA_0,FOOD,FOOD_0,483068
2015-09-01,CA,CA_0,FOOD,FOOD_0,404712
2015-10-01,CA,CA_0,FOOD,FOOD_0,427646
2015-11-01,CA,CA_0,FOOD,FOOD_0,437583
2015-12-01,CA,CA_0,FOOD,FOOD_0,526562
2016-01-01,CA,CA_0,FOOD,FOOD_0,418618
2016-02-01,CA,CA_0,FOOD,FOOD_0,420870
2016-03-01,CA,CA_0,FOOD,FOOD_0,439483
2016-04-01,CA,CA_0,FOOD,FOOD_0,453345
2016-05-01,CA,CA_0,FOOD,FOOD_0,488257
1992-01-01,CO,CO_0,FOOD,FOOD_1,173895
1992-02-01,CO,CO_0,FOOD,FOOD_1,133208
1992-03-01,CO,CO_0,FOOD,FOOD_1,163530
1992-04-01,CO,CO_0,FOOD,FOOD_1,154601
1992-05-01,CO,CO_0,FOOD,FOOD_1,168060
1992-06-01,CO,CO_0,FOOD,FOOD_1,141629
1992-07-01,CO,CO_0,FOOD,FOOD_1,128452
1992-08-01,CO,CO_0,FOOD,FOOD_1,168308
1992-09-01,CO,CO_0,FOOD,FOOD_1,170681
1992-10-01,CO,CO_0,FOOD,FOOD_1,187258
1992-11-01,CO,CO_0,FOOD,FOOD_1,165154
1992-12-01,CO,CO_0,FOOD,FOOD_1,226898
1993-01-01,CO,CO_0,FOOD,FOOD_1,151004
1993-02-01,CO,CO_0,FOOD,FOOD_1,132792
1993-03-01,CO,CO_0,FOOD,FOOD_1,174242
1993-04-01,CO,CO_0,FOOD,FOOD_1,154883
1993-05-01,CO,CO_0,FOOD,FOOD_1,188419
1993-06-01,CO,CO_0,FOOD,FOOD_1,197889
1993-07-01,CO,CO_0,FOOD,FOOD_1,202149
1993-08-01,CO,CO_0,FOOD,FOOD_1,173072
1993-09-01,CO,CO_0,FOOD,FOOD_1,179214
1993-10-01,CO,CO_0,FOOD,FOOD_1,170015
1993-11-01,CO,CO_0,FOOD,FOOD_1,190650
1993-12-01,CO,CO_0,FOOD,FOOD_1,240894
1994-01-01,CO,CO_0,FOOD,FOOD_1,145595
1994-02-01,CO,CO_0,FOOD,FOOD_1,154776
1994-03-01,CO,CO_0,FOOD,FOOD_1,186062
1994-04-01,CO,CO_0,FOOD,FOOD_1,206627
1994-05-01,CO,CO_0,FOOD,FOOD_1,207610
1994-06-01,CO,CO_0,FOOD,FOOD_1,191084
1994-07-01,CO,CO_0,FOOD,FOOD_1,183510
1994-08-01,CO,CO_0,FOOD,FOOD_1,190226
1994-09-01,CO,CO_0,FOOD,FOOD_1,210836
1994-10-01,CO,CO_0,FOOD,FOOD_1,145115
1994-11-01,CO,CO_0,FOOD,FOOD_1,204998
1994-12-01,CO,CO_0,FOOD,FOOD_1,260373
1995-01-01,CO,CO_0,FOOD,FOOD_1,194671
1995-02-01,CO,CO_0,FOOD,FOOD_1,175116
1995-03-01,CO,CO_0,FOOD,FOOD_1,202341
1995-04-01,CO,CO_0,FOOD,FOOD_1,196259
1995-05-01,CO,CO_0,FOOD,FOOD_1,201690
1995-06-01,CO,CO_0,FOOD,FOOD_1,174759
1995-07-01,CO,CO_0,FOOD,FOOD_1,218400
1995-08-01,CO,CO_0,FOOD,FOOD_1,212237
1995-09-01,CO,CO_0,FOOD,FOOD_1,215522
1995-10-01,CO,CO_0,FOOD,FOOD_1,187254
1995-11-01,CO,CO_0,FOOD,FOOD_1,216366
1995-12-01,CO,CO_0,FOOD,FOOD_1,253160
1996-01-01,CO,CO_0,FOOD,FOOD_1,162327
1996-02-01,CO,CO_0,FOOD,FOOD_1,187895
1996-03-01,CO,CO_0,FOOD,FOOD_1,195106
1996-04-01,CO,CO_0,FOOD,FOOD_1,229346
